gpu_model,arch,model,framework,gpus,max_length,batch_size,seq_len_batch,grad_accum,num_layers,hidden_size,heads,ff,task,fp16,bf16,power_correction,energy_consumed_kWh,duration_s,tokens_seen,tokens_per_sec_run,FLOPs,params_calc,M_proxy,flops_per_token_proxy,eta_h_proxy,n_runs,median_n_epochs,T1,speed_up,parallel_efficiency,strategy,memory,compute,log_energy_consumed_kWh,log_parallel_efficiency,log_FLOPs,log_params_calc,log_tokens_seen,log_speed_up,log_M_proxy,log_compute,log_memory,log_AI,log_energy,log_C,log_M,log_eta,log_duration,log_tokens,log_total_flops,device_seconds,log_device_seconds,log_gpus,log2_gpus,config_family_id,workload_family_id,exact_config_id
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=4,d=320,h=5,ff=1280)",FSDP,4,64,8,64,8,4,320,5,1280,WIKITEXT,True,False,1.0,0.0129249999999999,102.77,5657088.0,55046.10294833122,9732001628160.0,8192000.0,655360.0,5160960.0,3.806193,1,3.0,43.618,0.4244234698842073,0.1061058674710518,FSDP,3707429191680.0,46342864896000.0,-4.348591858587644,-2.2433179335618383,29.90644070814944,15.918668626261423,15.548419830152682,-0.8570235724419475,13.39293998195317,31.467088456414107,28.94135981210585,16.51350072619627,-4.3485918585876515,31.46708845641411,13.392939981953171,-2.2433179335618387,4.632493481636982,15.548419830152683,29.90644070814944,411.08,6.018787842756872,1.3862943611198906,2.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=4,d=320,h=5,ff=1280)|64|8|64|8|4|320|5|1280|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=4,d=320,h=5,ff=1280)|64|8|64|8|4|320|5|1280|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=4,d=320,h=5,ff=1280)|64|8|64|8|4|320|5|1280|WIKITEXT|True|False|1.0|FSDP|4"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=4,d=320,h=5,ff=1280)",FSDP,4,96,8,96,8,4,320,5,1280,WIKITEXT,True,False,1.0,0.0144229999999999,106.075,7911936.0,74588.13103935895,13935134638080.0,8192000.0,983040.0,5283840.0,3.663425,1,3.0,50.658,0.4775677586613246,0.1193919396653311,FSDP,7777749565440.0,64814579712000.0,-4.238931124380764,-2.125343587292861,30.265434438680156,15.918668626261423,15.883883063273204,-0.7390492261729705,13.798405090061337,31.802551689534628,29.682288153334536,16.46702934861882,-4.238931124380771,31.802551689534628,13.798405090061335,-2.1253435872928614,4.664146391088389,15.883883063273203,30.265434438680156,424.3,6.050440752208279,1.3862943611198906,2.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=4,d=320,h=5,ff=1280)|96|8|96|8|4|320|5|1280|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=4,d=320,h=5,ff=1280)|96|8|96|8|4|320|5|1280|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=4,d=320,h=5,ff=1280)|96|8|96|8|4|320|5|1280|WIKITEXT|True|False|1.0|FSDP|4"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=4,d=320,h=5,ff=1280)",FSDP,4,128,8,128,8,4,320,5,1280,WIKITEXT,True,False,1.0,0.0120305,89.304,7905792.0,88532.08672515134,14248134574080.0,8192000.0,1310720.0,5406720.0,3.5588355,2,3.0,58.291,0.6527255218131326,0.1631813804532831,FSDP,10362279690240.0,64764248064000.0,-4.420310187099489,-1.812892933320715,30.287647106992026,15.918668626261423,15.88310621336037,-0.4265985722008246,14.086087162513117,31.8017748396218,29.969193375873488,16.201559944478905,-4.42031018709949,31.8017748396218,14.086087162513117,-1.8128929333207155,4.492046279712431,15.883106213360373,30.287647106992022,357.216,5.878340640832322,1.3862943611198906,2.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=4,d=320,h=5,ff=1280)|128|8|128|8|4|320|5|1280|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=4,d=320,h=5,ff=1280)|128|8|128|8|4|320|5|1280|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=4,d=320,h=5,ff=1280)|128|8|128|8|4|320|5|1280|WIKITEXT|True|False|1.0|FSDP|4"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=384,h=6,ff=1536)",Baseline,1,32,8,32,8,6,384,6,1536,WIKITEXT,True,False,1.0,0.0017569999999999,56.4105,1356096.0,24039.78400024353,4899130048512.0,17694720.0,589824.0,10838016.0,1.9125665,2,3.0,56.4105,1.0,1.0,Baseline,799857967104.0,23995739013120.0,-6.344147469777177,0.0,29.22007876416284,16.6887768479575,14.120120541436703,0.0,13.287579466295345,30.808897389394204,27.407700007732046,15.932499297867494,-6.3441474697772335,30.808897389394204,13.287579466295345,0.0,4.032655311389256,14.120120541436703,29.22007876416284,56.4105,4.032655311389256,0.0,0.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|32|8|32|8|6|384|6|1536|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|32|8|32|8|6|384|6|1536|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|32|8|32|8|6|384|6|1536|WIKITEXT|True|False|1.0|Baseline|1"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=384,h=6,ff=1536)",Baseline,1,64,8,64,8,6,384,6,1536,WIKITEXT,True,False,1.0,0.0025875,58.0315,1970304.0,33953.3162304734,7263328665600.0,17694720.0,1179648.0,11059200.0,1.384626,2,3.0,58.0315,1.0,1.0,Baseline,2324265172992.0,34863977594880.0,-5.957063120390649,0.0,29.613859333573345,16.6887768479575,14.493698403529692,0.0,13.98072664685529,31.18247525148719,28.47442505038498,15.633132686718056,-5.957063120390649,31.18247525148719,13.98072664685529,0.0,4.060985966567394,14.493698403529692,29.613859333573345,58.0315,4.060985966567394,0.0,0.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|64|8|64|8|6|384|6|1536|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|64|8|64|8|6|384|6|1536|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|64|8|64|8|6|384|6|1536|WIKITEXT|True|False|1.0|Baseline|1"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=384,h=6,ff=1536)",Baseline,1,96,8,96,8,6,384,6,1536,WIKITEXT,True,False,1.0,0.003249,65.472,2584512.0,39475.238670996725,9718095937536.0,17694720.0,1769472.0,11280384.0,1.265525,2,3.0,65.472,1.0,1.0,Baseline,4573221617664.0,45732216176640.0,-5.729408022295174,0.0,29.905010824011708,16.6887768479575,14.765047266671877,0.0,14.386191754963454,31.453824114629374,29.151239021635327,15.518819069048254,-5.729408022295174,31.453824114629374,14.386191754963454,0.0,4.181622570329162,14.765047266671875,29.905010824011708,65.472,4.181622570329162,0.0,0.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|96|8|96|8|6|384|6|1536|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|96|8|96|8|6|384|6|1536|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|96|8|96|8|6|384|6|1536|WIKITEXT|True|False|1.0|Baseline|1"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=384,h=6,ff=1536)",Baseline,1,128,8,128,8,6,384,6,1536,WIKITEXT,True,False,1.0,0.0039095,74.116,3198720.0,43158.85671367573,12263431864320.0,17694720.0,2359296.0,11501568.0,1.186336,2,3.0,74.116,1.0,1.0,Baseline,7546727301120.0,56600454758400.0,-5.5443457903997055,0.0,30.13764293094555,16.6887768479575,14.978261287748614,0.0,14.673873827415234,31.667038135706115,29.652135115163848,15.463769103530316,-5.5443457903997055,31.667038135706115,14.673873827415235,0.0,4.305631433420168,14.978261287748616,30.13764293094555,74.116,4.305631433420168,0.0,0.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|128|8|128|8|6|384|6|1536|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|128|8|128|8|6|384|6|1536|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|128|8|128|8|6|384|6|1536|WIKITEXT|True|False|1.0|Baseline|1"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=384,h=6,ff=1536)",FSDP,2,32,8,32,8,6,384,6,1536,WIKITEXT,True,False,1.0,0.007397,118.88,1970496.0,16575.504710632573,7118755725312.0,17694720.0,589824.0,10838016.0,2.601824,1,3.0,56.4105,0.4745163189771197,0.2372581594885598,FSDP,1162245832704.0,34867374981120.0,-4.906680766376407,-1.4386064501401388,29.59375406839963,16.6887768479575,14.493795845673496,-0.7454592695801934,13.287579466295345,31.182572693630995,27.78137531196884,16.306174602104285,-4.9066807663764065,31.182572693630995,13.287579466295345,-1.438606450140139,4.778114580969449,14.493795845673496,29.59375406839963,237.76,5.471261761529394,0.6931471805599453,1.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|32|8|32|8|6|384|6|1536|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|32|8|32|8|6|384|6|1536|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|32|8|32|8|6|384|6|1536|WIKITEXT|True|False|1.0|FSDP|2"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=384,h=6,ff=1536)",FSDP,2,64,8,64,8,6,384,6,1536,WIKITEXT,True,False,1.0,0.008208,121.217,3199104.0,26391.54574028395,11793176985600.0,17694720.0,1179648.0,11059200.0,2.137349,1,3.0,58.0315,0.4787406056906209,0.2393703028453104,FSDP,3773816635392.0,56607249530880.0,-4.802645990553724,-1.4297435418180893,30.09854225860629,16.6887768479575,14.978381328562635,-0.7365963612581441,13.98072664685529,31.667158176520136,28.959107975417925,16.117815611751002,-4.8026459905537235,31.667158176520136,13.98072664685529,-1.4297435418180897,4.797582327825538,14.978381328562635,30.09854225860629,242.434,5.490729508385483,0.6931471805599453,1.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|64|8|64|8|6|384|6|1536|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|64|8|64|8|6|384|6|1536|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|64|8|64|8|6|384|6|1536|WIKITEXT|True|False|1.0|FSDP|2"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=384,h=6,ff=1536)",FSDP,2,96,8,96,8,6,384,6,1536,WIKITEXT,True,False,1.0,0.009436,132.123,4427712.0,33512.04559387844,16648763867136.0,17694720.0,1769472.0,11280384.0,1.998076,1,3.0,65.472,0.4955382484503076,0.2477691242251538,FSDP,7834712408064.0,78347124080640.0,-4.663223117436709,-1.3952579171259174,30.443357087384857,16.6887768479575,15.303393530045025,-0.7021107365659721,14.386191754963454,31.992170378002523,29.68958528500848,16.057165332421402,-4.663223117436709,31.992170378002523,14.386191754963454,-1.3952579171259176,4.883733306895134,15.303393530045023,30.443357087384857,264.246,5.576880487455078,0.6931471805599453,1.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|96|8|96|8|6|384|6|1536|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|96|8|96|8|6|384|6|1536|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|96|8|96|8|6|384|6|1536|WIKITEXT|True|False|1.0|FSDP|2"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=384,h=6,ff=1536)",FSDP,2,128,8,128,8,6,384,6,1536,WIKITEXT,True,False,1.0,0.0104935,136.862,5656320.0,41335.574669530906,21685516369920.0,17694720.0,2359296.0,11501568.0,1.988149,2,3.0,74.116,0.5415381917551987,0.2707690958775993,FSDP,13344933150720.0,100086998630400.0,-4.556999261126798,-1.3064888660309757,30.707665705241336,16.6887768479575,15.548284062044402,-0.6133416854710304,14.673873827415234,32.2370609100019,30.22215788945964,16.033791877826104,-4.556999261126799,32.2370609100019,14.673873827415235,-1.306488866030976,4.9189731188911985,15.548284062044402,30.70766570524134,273.724,5.612120299451144,0.6931471805599453,1.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|128|8|128|8|6|384|6|1536|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|128|8|128|8|6|384|6|1536|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|128|8|128|8|6|384|6|1536|WIKITEXT|True|False|1.0|FSDP|2"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=384,h=6,ff=1536)",FSDP,4,32,8,32,8,6,384,6,1536,WIKITEXT,True,False,1.0,0.0154779999999999,129.112,3199488.0,24780.71751657476,11558700711936.0,17694720.0,589824.0,10838016.0,4.391454,1,3.0,56.4105,0.4369113637771857,0.1092278409442964,FSDP,1887134810112.0,56614044303360.0,-4.168335618133869,-2.2143192944641563,30.078459577694723,16.6887768479575,14.97850135496859,-0.8280249333442656,13.287579466295345,31.667278202926088,28.26608082126393,16.790880111399378,-4.168335618133876,31.667278202926088,13.287579466295345,-2.2143192944641563,4.860680244733521,14.97850135496859,30.078459577694723,516.448,6.246974605853412,1.3862943611198906,2.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|32|8|32|8|6|384|6|1536|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|32|8|32|8|6|384|6|1536|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|32|8|32|8|6|384|6|1536|WIKITEXT|True|False|1.0|FSDP|4"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=384,h=6,ff=1536)",FSDP,4,64,8,64,8,6,384,6,1536,WIKITEXT,True,False,1.0,0.016916,131.707,5657088.0,42952.06784757075,20854289203200.0,17694720.0,1179648.0,11059200.0,3.885348,1,3.0,58.0315,0.4406105977662539,0.1101526494415634,FSDP,6673372545024.0,100100588175360.0,-4.079495359371895,-2.205888152990249,30.66858076019633,16.6887768479575,15.548419830152682,-0.8195937918703589,13.98072664685529,32.23719667811018,29.52914647700797,16.687854113341047,-4.079495359371895,32.23719667811018,13.98072664685529,-2.20588815299025,4.880579758437753,15.548419830152683,30.66858076019634,526.828,6.266874119557643,1.3862943611198906,2.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|64|8|64|8|6|384|6|1536|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|64|8|64|8|6|384|6|1536|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|64|8|64|8|6|384|6|1536|WIKITEXT|True|False|1.0|FSDP|4"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=384,h=6,ff=1536)",FSDP,4,96,8,96,8,6,384,6,1536,WIKITEXT,True,False,1.0,0.019139,137.852,7911936.0,57394.42300438151,29749892087808.0,17694720.0,1769472.0,11280384.0,3.849679,1,3.0,65.472,0.4749441429939354,0.1187360357484838,FSDP,13999949217792.0,139999492177920.0,-3.9560271409262007,-2.1308524366790453,31.023846620613035,16.6887768479575,15.883883063273204,-0.7445580755591547,14.386191754963454,32.5726599112307,30.27007481823665,16.637654865649584,-3.956027140926201,32.5726599112307,14.386191754963454,-2.130852436679046,4.926180645888316,15.883883063273203,31.023846620613035,551.408,6.3124750070082065,1.3862943611198906,2.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|96|8|96|8|6|384|6|1536|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|96|8|96|8|6|384|6|1536|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|96|8|96|8|6|384|6|1536|WIKITEXT|True|False|1.0|FSDP|4"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=384,h=6,ff=1536)",FSDP,4,128,8,128,8,6,384,6,1536,WIKITEXT,True,False,1.0,0.015868,112.913,7905792.0,70017.27303167921,30309668093952.0,17694720.0,2359296.0,11501568.0,3.7372665,2,3.0,74.116,0.6563991745857429,0.1640997936464357,FSDP,18652103442432.0,139890775818240.0,-4.143450776330053,-1.8072805383735628,31.042487856557308,16.6887768479575,15.88310621336037,-0.4209861772536723,14.673873827415234,32.57188306131787,30.556980040775606,16.368614029142073,-4.143450776330053,32.57188306131787,14.673873827415235,-1.807280538373563,4.7266176106738405,15.883106213360373,31.042487856557308,451.652,6.112911971793731,1.3862943611198906,2.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|128|8|128|8|6|384|6|1536|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|128|8|128|8|6|384|6|1536|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|128|8|128|8|6|384|6|1536|WIKITEXT|True|False|1.0|FSDP|4"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=384,h=6,ff=1536)",FSDP,4,128,16,128,8,6,384,6,1536,WIKITEXT,True,False,1.0,0.0104549999999999,73.253,7893504.0,107756.73351262065,30262557671424.0,17694720.0,4718592.0,11501568.0,3.476313,1,3.0,74.116,1.0117810874639943,0.2529452718659986,FSDP,37246224826368.0,139673343098880.0,-4.56067494610154,-1.3745821303896395,31.04093234389678,16.6887768479575,15.881550700699847,0.0117122307302509,15.36702100797518,32.570327548657346,31.248571708675023,15.673911335921602,-4.56067494610155,32.570327548657346,15.36702100797518,-1.37458213038964,4.293919202689917,15.881550700699847,31.040932343896785,293.012,5.680213563809808,1.3862943611198906,2.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|128|16|128|8|6|384|6|1536|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|128|16|128|8|6|384|6|1536|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=384,h=6,ff=1536)|128|16|128|8|6|384|6|1536|WIKITEXT|True|False|1.0|FSDP|4"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=448,h=7,ff=1792)",Baseline,1,32,8,32,8,6,448,7,1792,WIKITEXT,True,False,1.0,0.00205,57.025,1356096.0,23780.72775098641,6648819351552.0,24084480.0,688128.0,14708736.0,1.914526,1,3.0,57.025,1.0,1.0,Baseline,933167628288.0,32660866990080.0,-6.18991548583182,0.0,29.52546041371402,16.997078207612017,14.120120541436703,0.0,13.441730146122602,31.11719874904872,27.561850687559307,16.083730267591417,-6.18991548583182,31.117198749048722,13.441730146122602,0.0,4.043489768170452,14.120120541436703,29.525460413714022,57.025,4.043489768170452,0.0,0.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|32|8|32|8|6|448|7|1792|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|32|8|32|8|6|448|7|1792|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|32|8|32|8|6|448|7|1792|WIKITEXT|True|False|1.0|Baseline|1"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=448,h=7,ff=1792)",Baseline,1,64,8,64,8,6,448,7,1792,WIKITEXT,True,False,1.0,0.00282,60.169,1970304.0,32746.164968671572,9829704794112.0,24084480.0,1376256.0,14966784.0,1.389267,1,3.0,60.169,1.0,1.0,Baseline,2711642701824.0,47453747281920.0,-5.871018394032115,0.0,29.91643001851888,16.997078207612017,14.493698403529692,0.0,14.134877326682547,31.49077661114171,28.62857573021224,15.78155269183633,-5.871018394032115,31.49077661114171,14.134877326682547,0.0,4.097157269516291,14.493698403529692,29.916430018518877,60.169,4.097157269516291,0.0,0.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|64|8|64|8|6|448|7|1792|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|64|8|64|8|6|448|7|1792|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|64|8|64|8|6|448|7|1792|WIKITEXT|True|False|1.0|Baseline|1"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=448,h=7,ff=1792)",Baseline,1,96,8,96,8,6,448,7,1792,WIKITEXT,True,False,1.0,0.003529,68.226,2584512.0,37881.62870459942,13116253667328.0,24084480.0,2064384.0,15224832.0,1.266576,1,3.0,68.226,1.0,1.0,Baseline,5335425220608.0,62246627573760.0,-5.646740734289004,0.0,30.20487331502036,16.997078207612017,14.765047266671877,0.0,14.540342434790713,31.76212547428389,29.305389701462587,15.664530880229648,-5.646740734289004,31.76212547428389,14.540342434790713,0.0,4.222825723870641,14.765047266671875,30.20487331502036,68.226,4.222825723870641,0.0,0.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|96|8|96|8|6|448|7|1792|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|96|8|96|8|6|448|7|1792|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|96|8|96|8|6|448|7|1792|WIKITEXT|True|False|1.0|Baseline|1"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=448,h=7,ff=1792)",Baseline,1,128,8,128,8,6,448,7,1792,WIKITEXT,True,False,1.0,0.004199,77.30199999999999,3198720.0,41379.52446249774,16508465971200.0,24084480.0,2752512.0,15482880.0,1.190218,1,3.0,77.30199999999999,1.0,1.0,Baseline,8804515184640.0,77039507865600.0,-5.472908877280081,0.0,30.43489445441348,16.997078207612017,14.978261287748614,0.0,14.828024507242493,31.97533949536063,29.80628579499111,15.606869947170988,-5.472908877280081,31.975339495360632,14.828024507242493,0.0,4.347719828479886,14.978261287748616,30.43489445441348,77.30199999999999,4.347719828479886,0.0,0.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|128|8|128|8|6|448|7|1792|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|128|8|128|8|6|448|7|1792|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|128|8|128|8|6|448|7|1792|WIKITEXT|True|False|1.0|Baseline|1"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=448,h=7,ff=1792)",FSDP,2,32,8,32,8,6,448,7,1792,WIKITEXT,True,False,1.0,0.008444,130.547,1970496.0,15094.149999616997,9661168484352.0,24084480.0,688128.0,14708736.0,2.64889,1,3.0,57.025,0.436815859422277,0.2184079297111385,FSDP,1355953471488.0,47458371502080.0,-4.774299148996063,-1.52139072756933,29.899135717950813,16.997078207612017,14.493795845673496,-0.8282435470093849,13.441730146122602,31.490874053285516,27.935525991796094,16.45740557182821,-4.774299148996063,31.490874053285513,13.441730146122602,-1.5213907275693301,4.871733315179837,14.493795845673496,29.899135717950813,261.094,5.564880495739782,0.6931471805599453,1.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|32|8|32|8|6|448|7|1792|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|32|8|32|8|6|448|7|1792|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|32|8|32|8|6|448|7|1792|WIKITEXT|True|False|1.0|FSDP|2"
NVIDIA GeForce RTX 2080 Ti,gpt,"CustomGPT(L=6,d=448,h=7,ff=1792)",FSDP,2,64,8,64,8,6,448,7,1792,WIKITEXT,True,False,1.0,0.009354,133.89600000000002,3199104.0,23892.45384477505,15960099520512.0,24084480.0,1376256.0,14966784.0,2.215423,1,3.0,60.169,0.449371153731254,0.224685576865627,FSDP,4402786074624.0,77048756305920.0,-4.6719512196784425,-1.4930532902549911,30.401112943551823,16.997078207612017,14.978381328562635,-0.7999061096950462,14.134877326682547,31.97545953617465,29.113258655245183,16.266235616869274,-4.6719512196784425,31.975459536174654,14.134877326682547,-1.4930532902549916,4.897063379211337,14.978381328562635,30.401112943551823,267.79200000000003,5.590210559771283,0.6931471805599453,1.0,"NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|64|8|64|8|6|448|7|1792|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|64|8|64|8|6|448|7|1792|WIKITEXT|True|False|1.0","NVIDIA GeForce RTX 2080 Ti|gpt|CustomGPT(L=6,d=448,h=7,ff=1792)|64|8|64|8|6|448|7|1792|WIKITEXT|True|False|1.0|FSDP|2"
